발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
00003,(주)우리은행,KR6000031A22,B000031A2,일반은행채 (116210),,상장,활성,2020-02-12,,우리은행 24-02-이표03-갑-11,WOORI BANK 24-02COUP03-@-11,회사채,,"350,000,000,000",2020-02-11,원화,2023-02-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.46,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-11,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,하나금융투자(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.46 Bd 20230211 Sr,,
00003,(주)우리은행,KR6000031A30,B000031A3,일반은행채 (116210),,상장,활성,2020-03-09,,우리은행조건부자본증권(상) 24-03-이(후)10-갑-06,WOORI BANK CoCoBond(PWD) 24-03-COUP(D)10@-06,회사채,,"300,000,000,000",2020-03-06,원화,2030-03-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.94,,100,100,중도상환 금지,,후순위,만기상환,NO,,NO,상각형,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-06-06,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFQFB,Woori Bank/ Bd 20300306 Jr Ungtd,,
00003,(주)우리은행,KR6000032A21,B000032A2,일반은행채 (116210),,상장,활성,2020-02-13,,우리은행 24-02-이표2.5-갑-12,WOORI BANK 24-02COUP2.5-@-12,회사채,,"400,000,000,000",2020-02-12,원화,2022-08-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.42,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.42 Bd 20220812 Sr,,
00003,(주)우리은행,KR6000032A39,B000032A3,일반은행채 (116210),,상장,활성,2020-03-06,,우리은행 24-03-이표3-갑-05,WOORI BANK 24-03COUP3-@-05,회사채,,"400,000,000,000",2020-03-05,원화,2023-03-05,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.25,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-06-05,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,삼성증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.25 Bd 20230305 Sr,,
00003,(주)우리은행,KR6000033A38,B000033A3,일반은행채 (116210),,상장,활성,2020-03-19,,우리은행 24-03-할인11M-갑-18,WOORI BANK 24-03DIS11M@-18,회사채,,"300,000,000,000",2020-03-18,원화,2021-02-18,일반채권,무보증,,고정금리형-할인채,공모-간접발행,국내발행,NO,확정,1.11,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,,발행일,,절사,일자기준,,,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한양증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBZNFB,Woori Bank/Disc Bd 20210218 Sr,,
00003,(주)우리은행,KR6000034A37,B000034A3,일반은행채 (116210),,상장,활성,2020-03-30,,우리은행 24-03-이표(지)02갑27,WOORI BANK 24-03-COUP(SB)02@27,회사채,,"250,000,000,000",2020-03-27,원화,2022-03-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.4,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-06-27,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.40 Bd 20220327 Sr,,
00003,(주)우리은행,KR6000035A36,B000035A3,일반은행채 (116210),,상장,활성,2020-03-31,,우리은행 24-03-이표01-갑-30,WOORI BANK 24-03-COUP01-@-30,회사채,,"300,000,000,000",2020-03-30,원화,2021-03-30,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.29,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-06-30,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,하나금융투자(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.29 Bd 20210330 Sr,,
00003,(주)우리은행,KR6000036A35,B000036A3,일반은행채 (116210),,상장,활성,2020-03-31,,우리은행 24-03-이표1.5-갑-30,WOORI BANK 24-03-COUP1.5-@-30,회사채,,"300,000,000,000",2020-03-30,원화,2021-09-30,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.3,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-06-30,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,하나금융투자(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,Woori Bank/1.30 Bd 20210930 Sr,,
00006,메리츠화재해상보험(주),KR6000061A25,B000061A2,일반사채 (116100),,상장,활성,2020-02-14,,메리츠화재해상보험 6(후),Meritz Fire & Marine Insurance 6(D),회사채,,"150,000,000,000",2020-02-14,원화,2030-02-14,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,3.2,,100,100,"5년후익일이후 콜옵션 행사 가능, 5년째 되는날 이자율 조정",Call(콜),후순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가, ,한국신용평가,,,DBVUGB,Meritz/Vari Bd 20300214 Jr Ungtd,발행기관,금감원 승인 후 발행기관 요청시
00012,씨제이대한통운(주),KR6000121A49,B000121A4,일반사채 (116100),,상장,활성,2020-04-27,,CJ대한통운 96,CJ Korea Express 96,회사채,,"200,000,000,000",2020-04-27,원화,2023-04-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.829,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-07-27,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,CJ Logistics/ Bd 20230427 Sr Ungtd,,
00015,(주)두산,KR6000151A26,B000151A2,일반사채 (116100),,상장,활성,2020-02-03,,두산 299,DOOSAN 299,회사채,,"75,000,000,000",2020-02-03,원화,2022-02-03,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,4.527,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-03,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,키움증권(주),,NICE신용평가, ,한국신용평가,,,DBFNFB,DOOSAN/ Bd 20220203 Sr Ungtd,,
00027,기아자동차(주),KR6000271A47,B000271A4,일반사채 (116100),,상장,활성,2020-04-22,,기아자동차 283-1,KIA MOTORS CORPORATION 283-1,회사채,,"480,000,000,000",2020-04-22,원화,2023-04-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.017,,100,100,마지막 이자만 365일 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,365일,2020-07-22,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가, ,,한국기업평가,,DBFUFB,KIA MTR/ Bd 20230421 Sr Ungtd,,
00027,기아자동차(주),KR6000272A46,B000272A4,일반사채 (116100),,상장,활성,2020-04-22,,기아자동차 283-2,KIA MOTORS CORPORATION 283-2,회사채,,"50,000,000,000",2020-04-22,원화,2025-04-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.134,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-07-22,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가, ,,한국기업평가,,DBFUFB,KIA MTR/ Bd 20250422 Sr Ungtd,,
00027,기아자동차(주),KR6000273A45,B000273A4,일반사채 (116100),,상장,활성,2020-04-22,,기아자동차 283-3,KIA MOTORS CORPORATION 283-3,회사채,,"70,000,000,000",2020-04-22,원화,2027-04-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.192,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-07-22,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가, ,,한국기업평가,,DBFUFB,KIA MTR/ Bd 20270422 Sr Ungtd,,
00066,에스케이하이닉스(주),KR6000661A29,B000661A2,일반사채 (116100),,상장,활성,2020-02-14,,에스케이하이닉스 221-1,SK HYNIX 221-1,회사채,,"340,000,000,000",2020-02-14,원화,2023-02-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.614,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,SK hynix/ Bd 20230214 Sr Ungtd,,
00066,에스케이하이닉스(주),KR6000662A28,B000662A2,일반사채 (116100),,상장,활성,2020-02-14,,에스케이하이닉스 221-2,SK HYNIX 221-2,회사채,,"360,000,000,000",2020-02-14,원화,2025-02-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.717,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,SK hynix/ Bd 20250214 Sr Ungtd,,
00066,에스케이하이닉스(주),KR6000663A27,B000663A2,일반사채 (116100),,상장,활성,2020-02-14,,에스케이하이닉스 221-3,SK HYNIX 221-3,회사채,,"130,000,000,000",2020-02-14,원화,2027-02-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.929,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,SK hynix/ Bd 20270214 Sr Ungtd,,
00066,에스케이하이닉스(주),KR6000664A26,B000664A2,일반사채 (116100),,상장,활성,2020-02-14,,에스케이하이닉스 221-4,SK HYNIX 221-4,회사채,,"230,000,000,000",2020-02-14,원화,2030-02-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.213,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-14,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,SK hynix/ Bd 20300214 Sr Ungtd,,
00072,현대건설(주),KR6000721A27,B000721A2,일반사채 (116100),,상장,활성,2020-02-17,,현대건설 303-1,HYUNDAI ENGINEERING & CONSTRUCTION 303-1,회사채,,"250,000,000,000",2020-02-17,원화,2025-02-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.904,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-17,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,한국투자증권(주),,NICE신용평가, ,,한국기업평가,,DBFNFB,HYUNDAI ENG &/ Bd 20250217 Sr Ungtd,,
00072,현대건설(주),KR6000722A26,B000722A2,일반사채 (116100),,상장,활성,2020-02-17,,현대건설 303-2,HYUNDAI ENGINEERING & CONSTRUCTION 303-2,회사채,,"50,000,000,000",2020-02-17,원화,2027-02-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.14,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-17,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,한국투자증권(주),,NICE신용평가, ,,한국기업평가,,DBFNFB,HYUNDAI ENG &/ Bd 20270217 Sr Ungtd,,
00088,(주)한화,KR6000881A15,B000881A1,일반사채 (116100),,상장,활성,2020-01-30,,한화 227-1,HANWHA 227-1,회사채,,"80,000,000,000",2020-01-30,원화,2023-01-30,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.889,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-04-30,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가, ,,한국기업평가,,DBFNFB,HANWHA/ Bd 20230130 Sr Ungtd,,
00088,(주)한화,KR6000882A14,B000882A1,일반사채 (116100),,상장,활성,2020-01-30,,한화 227-2,HANWHA 227-2,회사채,,"70,000,000,000",2020-01-30,원화,2025-01-30,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.114,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-04-30,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가, ,,한국기업평가,,DBFNFB,HANWHA/ Bd 20250130 Sr Ungtd,,
00168,대상(주),KR6001681A15,B001681A1,일반사채 (116100),,상장,활성,2020-01-21,,대상 143-1,DAESANG CORPORATION 143-1,회사채,,"80,000,000,000",2020-01-21,원화,2023-01-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.822,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-04-21,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,미래에셋대우(주),,NICE신용평가, ,한국신용평가,,,DBFUFB,DAESANG/ Bd 20230120 Sr Ungtd,,
00168,대상(주),KR6001682A14,B001682A1,일반사채 (116100),,상장,활성,2020-01-21,,대상 143-2,DAESANG CORPORATION 143-2,회사채,,"80,000,000,000",2020-01-21,원화,2025-01-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.03,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-04-21,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,미래에셋대우(주),,NICE신용평가, ,한국신용평가,,,DBFUFB,DAESANG/ Bd 20250121 Sr Ungtd,,
00227,롯데푸드(주),KR6002271A43,B002271A4,일반사채 (116100),,상장,활성,2020-04-13,,롯데푸드 36,LotteFood 36,회사채,,"100,000,000,000",2020-04-13,원화,2023-04-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.976,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-07-13,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,,,DBFNFB,LOTTE FOOD/ Bd 20230413 Sr Ungtd,,
00349,(주)대한항공,KR6003491A29,B003491A2,일반사채 (116100),,상장,활성,2020-02-03,,대한항공 91-1,KOREAN AIR LINES 91-1,회사채,,"54,000,000,000",2020-02-03,원화,2022-02-03,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,3.365,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-03,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,키움증권(주),,, ,한국신용평가,한국기업평가,,DBFUFB,KAL/ Bd 20220203 Sr Ungtd,,
00349,(주)대한항공,KR6003492A28,B003492A2,일반사채 (116100),,상장,활성,2020-02-03,,대한항공 91-2,KOREAN AIR LINES 91-2,회사채,,"106,000,000,000",2020-02-03,원화,2023-02-03,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,3.813,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-05-03,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,키움증권(주),,, ,한국신용평가,한국기업평가,,DBFUFB,KAL/ Bd 20230203 Sr Ungtd,,
